file_name,file_path,function_name,loop_index,loop_type,start_line,end_line,has_bounds,initialization,condition,increment,estimated_iterations
PVWattsSSC.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PVWattsSSC.cc,get_vertices,0,for_loop,162,179,True,int i=0;,i<3,i++,unknown
PVWattsSSC.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PVWattsSSC.cc,get_vertices,1,for_loop,183,213,True,int i=0;,i<3,i++,unknown
PVWattsSSC.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PVWattsSSC.cc,get_vertices,2,for_loop,199,206,True,int j=0;,j<4,j++,unknown
PVWattsSSC.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PVWattsSSC.cc,get_vertices,3,for_loop,217,246,True,int i=0;,i<3,i++,unknown
PVWattsSSC.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PVWattsSSC.cc,get_vertices,4,for_loop,233,240,True,int j=0;,j<4,j++,unknown
PVWattsSSC.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PVWattsSSC.cc,get_vertices,5,for_loop,250,267,True,int i=0;,i<3,i++,unknown
PVWattsSSC.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PVWattsSSC.cc,get_vertices,6,for_loop,259,266,True,int j=0;,j<4,j++,unknown
PVWattsSSC.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PVWattsSSC.cc,shade_fraction_1x,0,for_loop,744,748,True,int i=0;,i<3,i++,unknown
PVWattsSSC.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PVWattsSSC.cc,shade_fraction_1x,1,for_loop,777,780,True,int i=0;,i<3,i++,unknown
PVWattsSSC.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PVWattsSSC.cc,shade_fraction_1x,2,for_loop,800,808,True,int i=0;,i<3,i++,unknown
SystemReports.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SystemReports.cc,ReportSystemEnergyUse,10,for_loop,3269,3342,True,Idx = 1,Idx <= 2,++Idx,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,UpdateThermalHistories,3,for_loop,4197,4207,True,SideNum = 1,SideNum <= 2,++SideNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,UpdateThermalHistories,6,for_loop,4262,4276,True,SideNum = 1,SideNum <= 2,++SideNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcExteriorVentedCavity,0,for_loop,6494,6498,True,iter = 1,iter <= 3,++iter,unknown
SolarShading.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SolarShading.cc,AnisoSkyViewFactors,0,for_loop,1513,1516,True,EpsilonBin = 1,EpsilonBin <= 8,++EpsilonBin,unknown
SolarShading.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SolarShading.cc,CalcPerSolarBeam,1,for_loop,3677,3681,True,iHour = 1,iHour <= 24,++iHour,unknown
SolarShading.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SolarShading.cc,CalcPerSolarBeam,3,for_loop,3688,3692,True,iHour = 1,iHour <= 24,++iHour,unknown
SolarShading.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SolarShading.cc,CalcPerSolarBeam,5,for_loop,3698,3706,True,iHour = 1,iHour <= 24,++iHour,unknown
SolarShading.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SolarShading.cc,SHDRVL,1,for_loop,7599,7602,True,N = 1,N <= 3,++N,unknown
SolarShading.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SolarShading.cc,CalcBeamSolarOnWinRevealSurface,1,for_loop,9284,9539,True,HorVertReveal = 1,HorVertReveal <= 2,++HorVertReveal,unknown
ChillerElectricEIR.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/ChillerElectricEIR.cc,GetElectricEIRChillerInput,1,for_loop,699,703,True,CurveCheck = 0,CurveCheck <= 10,++CurveCheck,unknown
ChillerElectricEIR.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/ChillerElectricEIR.cc,GetElectricEIRChillerInput,2,for_loop,711,713,True,CurveValPtr = 1,CurveValPtr <= 11,++CurveValPtr,unknown
ChillerReformulatedEIR.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/ChillerReformulatedEIR.cc,SizeElecReformEIRChiller,0,for_loop,1285,1298,True,CurveCheck = 0,CurveCheck <= 10,++CurveCheck,unknown
ChillerReformulatedEIR.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/ChillerReformulatedEIR.cc,SizeElecReformEIRChiller,1,for_loop,1309,1311,True,CurveValPtr = 1,CurveValPtr <= 11,++CurveValPtr,unknown
ChillerReformulatedEIR.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/ChillerReformulatedEIR.cc,SizeElecReformEIRChiller,2,for_loop,1315,1317,True,CurveValPtr = 1,CurveValPtr <= 11,++CurveValPtr,unknown
AirflowNetworkBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/AirflowNetworkBalanceManager.cc,GetAirflowNetworkInput,30,for_loop,2227,2243,True,j = 1,j <= 5,++j,unknown
AirflowNetworkBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/AirflowNetworkBalanceManager.cc,GetAirflowNetworkInput,36,for_loop,2284,2287,True,i = 0,i < 11,++i,unknown
AirflowNetworkBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/AirflowNetworkBalanceManager.cc,CalcWindPressureCoeffs,0,for_loop,4949,4954,True,FacadeNum = 1,FacadeNum <= 4,++FacadeNum,unknown
AirflowNetworkBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/AirflowNetworkBalanceManager.cc,CalcWindPressureCoeffs,3,for_loop,4990,4999,True,FacadeNum = 2,FacadeNum <= 4,++FacadeNum,unknown
AirflowNetworkBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/AirflowNetworkBalanceManager.cc,CalcWindPressureCoeffs,5,for_loop,5034,5093,True,FacadeNum = 1,FacadeNum <= 5,++FacadeNum,unknown
AirflowNetworkBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/AirflowNetworkBalanceManager.cc,CalcWindPressureCoeffs,6,for_loop,5045,5089,True,WindDirNum = 1,WindDirNum <= 12,++WindDirNum,unknown
AirflowNetworkBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/AirflowNetworkBalanceManager.cc,CalcWindPressureCoeffs,7,for_loop,5103,5105,True,FacadeNum = 0,FacadeNum < 4,++FacadeNum,unknown
AirflowNetworkBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/AirflowNetworkBalanceManager.cc,CalcWindPressureCoeffs,8,for_loop,5108,5129,True,FacadeNum = 1,FacadeNum <= 4,++FacadeNum,unknown
AirflowNetworkBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/AirflowNetworkBalanceManager.cc,CalcWindPressureCoeffs,9,for_loop,5118,5128,True,WindDirNum = 1,WindDirNum <= 36,++WindDirNum,unknown
AirflowNetworkBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/AirflowNetworkBalanceManager.cc,CalcWindPressureCoeffs,10,for_loop,5141,5151,True,WindDirNum = 1,WindDirNum <= 12,++WindDirNum,unknown
AirflowNetworkBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/AirflowNetworkBalanceManager.cc,CalcWindPressureCoeffs,11,for_loop,5156,5159,True,FacadeNum = 1,FacadeNum <=4,++FacadeNum,unknown
HeatBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceManager.cc,GetMaterialData,9,for_loop,2193,2197,True,ICoeff = 1,ICoeff <= 3,++ICoeff,unknown
HeatBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceManager.cc,GetMaterialData,10,for_loop,2203,2207,True,ICoeff = 1,ICoeff <= 3,++ICoeff,unknown
HeatBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceManager.cc,GetMaterialData,12,for_loop,2294,2298,True,ICoeff = 1,ICoeff <= 3,++ICoeff,unknown
HeatBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceManager.cc,GetMaterialData,13,for_loop,2318,2322,True,ICoeff = 1,ICoeff <= 3,++ICoeff,unknown
HeatBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceManager.cc,GetMaterialData,17,for_loop,2407,2411,True,ICoeff = 1,ICoeff <= 3,++ICoeff,unknown
HeatBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceManager.cc,SearchWindow5DataFile,0,for_loop,5674,5678,True,LineNum = 2,LineNum <= 5,++LineNum,unknown
HeatBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceManager.cc,SearchWindow5DataFile,2,for_loop,5742,5745,True,LineNum = 1,LineNum <= 11,++LineNum,unknown
HeatBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceManager.cc,SearchWindow5DataFile,13,for_loop,6028,6030,True,IPhi = 1,IPhi <= 10,++IPhi,unknown
HeatBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceManager.cc,SearchWindow5DataFile,14,for_loop,6033,6037,True,IPhi = 1,IPhi <= 10,++IPhi,unknown
HeatBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceManager.cc,SearchWindow5DataFile,19,for_loop,6155,6157,True,ILine = 1,ILine <= 5,++ILine,unknown
HeatBalanceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceManager.cc,SearchWindow5DataFile,21,for_loop,6228,6235,True,IPhi = 1,IPhi <= 10,++IPhi,unknown
TARCOGOutput.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TARCOGOutput.cc,WriteTARCOGInputFile,2,for_loop,1313,1315,True,j = 2,j <= 3,++j,unknown
TARCOGOutput.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TARCOGOutput.cc,WriteTARCOGInputFile,3,for_loop,1319,1321,True,j = 2,j <= 3,++j,unknown
TARCOGOutput.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TARCOGOutput.cc,WriteTARCOGInputFile,4,for_loop,1325,1327,True,j = 2,j <= 3,++j,unknown
DXCoils.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DXCoils.cc,CalcTwoSpeedDXCoilStandardRating,0,for_loop,11785,11833,True,Iter = 1,Iter <= 4,++Iter,unknown
DXCoils.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DXCoils.cc,CalcTwoSpeedDXCoilStandardRating,1,for_loop,11886,12027,True,PartLoadTestPoint = 1,PartLoadTestPoint <= 3,++PartLoadTestPoint,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,ResetWeekDaysByMonth,14,for_loop,1625,1631,True,Loop = 4,Loop <= 12,++Loop,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,ReadEPlusWeatherForDay,2,for_loop,2821,2828,True,Item = 1,Item <= 23 * NumIntervalsPerHour,++Item,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,ReadEPlusWeatherForDay,4,for_loop,2878,3174,True,Hour = 1,Hour <= 24,++Hour,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,ReadEPlusWeatherForDay,6,for_loop,3185,3200,True,Hour = 1,Hour <= 24,++Hour,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,ReadEPlusWeatherForDay,7,for_loop,3220,3289,True,Hour = 1,Hour <= 24,++Hour,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,ReadEPlusWeatherForDay,9,for_loop,3299,3303,True,Hour = 1,Hour <= 24,++Hour,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,ReadEPlusWeatherForDay,11,for_loop,3307,3311,True,Hour = 1,Hour <= 24,++Hour,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,InterpretWeatherDataLine,0,for_loop,3547,3550,True,Count = 1,Count <= 21,++Count,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,InterpretWeatherDataLine,3,for_loop,3657,3659,True,Pos = 0,Pos < 9,++Pos,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,SetUpDesignDay,0,for_loop,4026,4169,True,Hour = 1,Hour <= 24,++Hour,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,SetUpDesignDay,2,for_loop,4174,4184,True,Hour = 1,Hour <= 24,++Hour,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,SetUpDesignDay,3,for_loop,4196,4200,True,Hour = 1,Hour <= 24,++Hour,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,SetUpDesignDay,5,for_loop,4205,4209,True,Hour = 1,Hour <= 24,++Hour,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,GetDesignDayData,1,for_loop,6586,6593,True,HrLoop = 1,HrLoop <= 24,++HrLoop,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,GetDesignDayData,3,for_loop,6781,6788,True,HrLoop = 1,HrLoop <= 24,++HrLoop,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,GetGroundReflectances,0,for_loop,7324,7326,True,I = 1,I <= 12,++I,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,GetSnowGroundRefModifiers,0,for_loop,7389,7391,True,I = 1,I <= 12,++I,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,GetSnowGroundRefModifiers,1,for_loop,7395,7397,True,I = 1,I <= 12,++I,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,GetSTM,0,for_loop,7837,7840,True,i = 1,i <= 12,++i,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,GetSTM,1,for_loop,7841,7844,True,i = 1,i <= 12,++i,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,ProcessEPWHeader,5,for_loop,8218,8225,True,Count = 1,Count <= 4,++Count,unknown
WeatherManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WeatherManager.cc,ProcessEPWHeader,6,for_loop,8228,8243,True,Count = 1,Count <= 12,++Count,unknown
General.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/General.cc,InvJulianDay,0,for_loop,2369,2381,True,WMonth = 1,WMonth <= 12,++WMonth,unknown
DataHeatBalance.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DataHeatBalance.cc,CheckAndSetConstructionProperties,5,for_loop,1333,1335,True,IGas = 1,IGas <= 5,++IGas,unknown
HeatBalFiniteDiffManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalFiniteDiffManager.cc,InitialInitHeatBalFiniteDiff,0,for_loop,654,657,True,index = 1,index <= 20,++index,unknown
HVACCooledBeam.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HVACCooledBeam.cc,SizeCoolBeam,0,for_loop,731,748,True,Iter = 1,Iter <= 100,++Iter,unknown
HVACCooledBeam.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HVACCooledBeam.cc,CalcCoolBeam,0,for_loop,1000,1040,True,Iter = 1,Iter <= 200,++Iter,unknown
PlantManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/Plant/PlantManager.cc,ManagePlantLoops,3,for_loop,248,253,True,LoopSideNum = 1,LoopSideNum <= 2,++LoopSideNum,unknown
PlantManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/Plant/PlantManager.cc,GetPlantLoopData,1,for_loop,544,550,True,PressSimLoop = 1,PressSimLoop <= 4,++PressSimLoop,unknown
PlantManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/Plant/PlantManager.cc,InitializeLoops,1,for_loop,2074,2107,True,passNum = 1,passNum <= 4,++passNum,unknown
HVACSizingSimulationManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HVACSizingSimulationManager.cc,ManageHVACSizingSimulation,3,for_loop,343,389,True,HourOfDay = 1,HourOfDay <= 24,++HourOfDay,unknown
MicroCHPElectricGenerator.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/MicroCHPElectricGenerator.cc,CalcMicroCHPNoNormalizeGeneratorModel,0,for_loop,884,891,True,i = 1,i <= 20,++i,unknown
MicroCHPElectricGenerator.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/MicroCHPElectricGenerator.cc,CalcMicroCHPNoNormalizeGeneratorModel,1,for_loop,995,1002,True,i = 1,i <= 20,++i,unknown
MicroCHPElectricGenerator.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/MicroCHPElectricGenerator.cc,CalcMicroCHPNoNormalizeGeneratorModel,2,for_loop,1037,1097,True,i = 1,i <= 20,++i,unknown
UFADManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/UFADManager.cc,CalcUCSDUI,1,for_loop,1147,1224,True,Ctd = 1,Ctd <= 4,++Ctd,unknown
UFADManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/UFADManager.cc,CalcUCSDUI,2,for_loop,1247,1283,True,Ctd = 1,Ctd <= 3,++Ctd,unknown
UFADManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/UFADManager.cc,CalcUCSDUE,1,for_loop,1594,1680,True,Ctd = 1,Ctd <= 4,++Ctd,unknown
UFADManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/UFADManager.cc,CalcUCSDUE,2,for_loop,1706,1742,True,Ctd = 1,Ctd <= 3,++Ctd,unknown
ThermalISO15099Calc.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/ThermalISO15099Calc.cc,therm1d,4,for_loop,1151,1155,True,i = 1,i <= 2 * nlayer,++i,unknown
ThermalISO15099Calc.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/ThermalISO15099Calc.cc,therm1d,7,for_loop,1268,1272,True,i = 2,i <= 2 * nlayer,++i,unknown
ThermalISO15099Calc.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/ThermalISO15099Calc.cc,therm1d,10,for_loop,1334,1337,True,i = 1,i <= 2 * nlayer,++i,unknown
